platform,year_of_release,na_sales,eu_sales,jp_sales,other_sales,total_sales
2600,1977.0,2680.0,160.0,0.0,20.0,96980.0
2600,1978.0,600.0,40.0,0.0,0.0,100.0
2600,1979.0,290.0,20.0,0.0,0.0,259000.0
2600,1980.0,15360.0,960.0,0.0,170.0,15950.0
2600,1981.0,33810.0,1990.0,0.0,320.0,806120.0
2600,1982.0,27360.0,1680.0,0.0,310.0,255460.0
2600,1983.0,5440.0,340.0,0.0,60.0,317850.0
2600,1984.0,460.0,20.0,0.0,0.0,198930.0
2600,1985.0,420.0,30.0,0.0,0.0,30770.0
2600,1986.0,630.0,40.0,0.0,0.0,40.0
2600,1987.0,1840.0,90.0,0.0,10.0,218680.0
2600,1988.0,690.0,40.0,0.0,10.0,251050.0
2600,1989.0,590.0,30.0,0.0,10.0,1440.0
2600,1990.0,0.0,0.0,0.0,0.0,259520.0
2600,1991.0,0.0,0.0,0.0,0.0,30.0
2600,1992.0,0.0,0.0,0.0,0.0,730860.0
2600,1993.0,0.0,0.0,0.0,0.0,1255770.0
2600,1994.0,0.0,0.0,0.0,0.0,939650.0
2600,1995.0,0.0,0.0,0.0,0.0,314140.0
2600,1996.0,0.0,0.0,0.0,0.0,294050.0
2600,1997.0,0.0,0.0,0.0,0.0,54070.0
2600,1998.0,0.0,0.0,0.0,0.0,33590.0
2600,1999.0,0.0,0.0,0.0,0.0,1860.0
2600,2000.0,0.0,0.0,0.0,0.0,200040.0
2600,2001.0,0.0,0.0,0.0,0.0,160.0
2600,2002.0,0.0,0.0,0.0,0.0,907510.0
2600,2003.0,0.0,0.0,0.0,0.0,82190.0
2600,2004.0,0.0,0.0,0.0,0.0,1420.0
2600,2005.0,0.0,0.0,0.0,0.0,971420.0
2600,2006.0,0.0,0.0,0.0,0.0,257740.0
2600,2007.0,0.0,0.0,0.0,0.0,159320.0
2600,2008.0,0.0,0.0,0.0,0.0,
2600,2009.0,0.0,0.0,0.0,0.0,
2600,2010.0,0.0,0.0,0.0,0.0,
2600,2011.0,0.0,0.0,0.0,0.0,
2600,2012.0,0.0,0.0,0.0,0.0,
2600,2013.0,0.0,0.0,0.0,0.0,
2600,2014.0,0.0,0.0,0.0,0.0,
2600,2015.0,0.0,0.0,0.0,0.0,
2600,2016.0,0.0,0.0,0.0,0.0,
2600,2017.0,0.0,0.0,0.0,0.0,
2600,2019.0,430.0,30.0,0.0,0.0,
2600,2021.0,0.0,0.0,0.0,0.0,
2600,2022.0,0.0,0.0,0.0,0.0,
2600,2023.0,0.0,0.0,0.0,0.0,
3do,1977.0,0.0,0.0,0.0,0.0,
3do,1978.0,0.0,0.0,0.0,0.0,
3do,1979.0,0.0,0.0,0.0,0.0,
3do,1980.0,0.0,0.0,0.0,0.0,
3do,1981.0,0.0,0.0,0.0,0.0,
3do,1982.0,0.0,0.0,0.0,0.0,
3do,1983.0,0.0,0.0,0.0,0.0,
3do,1984.0,0.0,0.0,0.0,0.0,
3do,1985.0,0.0,0.0,0.0,0.0,
3do,1986.0,0.0,0.0,0.0,0.0,
3do,1987.0,0.0,0.0,0.0,0.0,
3do,1988.0,0.0,0.0,0.0,0.0,
3do,1989.0,0.0,0.0,0.0,0.0,
3do,1990.0,0.0,0.0,0.0,0.0,
3do,1991.0,0.0,0.0,0.0,0.0,
3do,1992.0,0.0,0.0,0.0,0.0,
3do,1993.0,0.0,0.0,0.0,0.0,
3do,1994.0,0.0,0.0,20.0,0.0,
3do,1995.0,0.0,0.0,80.0,0.0,
3do,1996.0,0.0,0.0,0.0,0.0,
3do,1997.0,0.0,0.0,0.0,0.0,
3do,1998.0,0.0,0.0,0.0,0.0,
3do,1999.0,0.0,0.0,0.0,0.0,
3do,2000.0,0.0,0.0,0.0,0.0,
3do,2001.0,0.0,0.0,0.0,0.0,
3do,2002.0,0.0,0.0,0.0,0.0,
3do,2003.0,0.0,0.0,0.0,0.0,
3do,2004.0,0.0,0.0,0.0,0.0,
3do,2005.0,0.0,0.0,0.0,0.0,
3do,2006.0,0.0,0.0,0.0,0.0,
3do,2007.0,0.0,0.0,0.0,0.0,
3do,2008.0,0.0,0.0,0.0,0.0,
3do,2009.0,0.0,0.0,0.0,0.0,
3do,2010.0,0.0,0.0,0.0,0.0,
3do,2011.0,0.0,0.0,0.0,0.0,
3do,2012.0,0.0,0.0,0.0,0.0,
3do,2013.0,0.0,0.0,0.0,0.0,
3do,2014.0,0.0,0.0,0.0,0.0,
3do,2015.0,0.0,0.0,0.0,0.0,
3do,2016.0,0.0,0.0,0.0,0.0,
3do,2017.0,0.0,0.0,0.0,0.0,
3do,2019.0,0.0,0.0,0.0,0.0,
3do,2021.0,0.0,0.0,0.0,0.0,
3do,2022.0,0.0,0.0,0.0,0.0,
3do,2023.0,0.0,0.0,0.0,0.0,
3ds,1977.0,0.0,0.0,0.0,0.0,
3ds,1978.0,0.0,0.0,0.0,0.0,
3ds,1979.0,0.0,0.0,0.0,0.0,
3ds,1980.0,0.0,0.0,0.0,0.0,
3ds,1981.0,0.0,0.0,0.0,0.0,
3ds,1982.0,0.0,0.0,0.0,0.0,
3ds,1983.0,0.0,0.0,0.0,0.0,
3ds,1984.0,0.0,0.0,0.0,0.0,
3ds,1985.0,0.0,0.0,0.0,0.0,
3ds,1986.0,0.0,0.0,0.0,0.0,
3ds,1987.0,0.0,0.0,0.0,0.0,
3ds,1988.0,0.0,0.0,0.0,0.0,
3ds,1989.0,0.0,0.0,0.0,0.0,
3ds,1990.0,0.0,0.0,0.0,0.0,
3ds,1991.0,0.0,0.0,0.0,0.0,
3ds,1992.0,0.0,0.0,0.0,0.0,
3ds,1993.0,0.0,0.0,0.0,0.0,
3ds,1994.0,0.0,0.0,0.0,0.0,
3ds,1995.0,0.0,0.0,0.0,0.0,
3ds,1996.0,0.0,0.0,0.0,0.0,
3ds,1997.0,0.0,0.0,0.0,0.0,
3ds,1998.0,0.0,0.0,0.0,0.0,
3ds,1999.0,0.0,0.0,0.0,0.0,
3ds,2000.0,0.0,0.0,0.0,0.0,
3ds,2001.0,0.0,0.0,0.0,0.0,
3ds,2002.0,0.0,0.0,0.0,0.0,
3ds,2003.0,0.0,0.0,0.0,0.0,
3ds,2004.0,0.0,0.0,0.0,0.0,
3ds,2005.0,0.0,0.0,0.0,0.0,
3ds,2006.0,0.0,0.0,0.0,0.0,
3ds,2007.0,0.0,0.0,0.0,0.0,
3ds,2008.0,0.0,0.0,0.0,0.0,
3ds,2009.0,0.0,0.0,0.0,0.0,
3ds,2010.0,540.0,0.0,0.0,40.0,
3ds,2011.0,27640.0,18840.0,12830.0,4450.0,
3ds,2012.0,17110.0,11680.0,20030.0,2590.0,
3ds,2013.0,15560.0,14840.0,23570.0,2600.0,
3ds,2014.0,12330.0,8730.0,20690.0,2010.0,
3ds,2015.0,6170.0,5060.0,15520.0,1030.0,
3ds,2016.0,4140.0,2330.0,8030.0,640.0,
3ds,2017.0,0.0,0.0,0.0,0.0,
3ds,2019.0,0.0,0.0,0.0,0.0,
3ds,2021.0,0.0,0.0,0.0,0.0,
3ds,2022.0,0.0,0.0,0.0,0.0,
3ds,2023.0,0.0,0.0,0.0,0.0,
dc,1977.0,0.0,0.0,0.0,0.0,
dc,1978.0,0.0,0.0,0.0,0.0,
dc,1979.0,0.0,0.0,0.0,0.0,
dc,1980.0,0.0,0.0,0.0,0.0,
dc,1981.0,0.0,0.0,0.0,0.0,
dc,1982.0,0.0,0.0,0.0,0.0,
dc,1983.0,0.0,0.0,0.0,0.0,
dc,1984.0,0.0,0.0,0.0,0.0,
dc,1985.0,0.0,0.0,0.0,0.0,
dc,1986.0,0.0,0.0,0.0,0.0,
dc,1987.0,0.0,0.0,0.0,0.0,
dc,1988.0,0.0,0.0,0.0,0.0,
dc,1989.0,0.0,0.0,0.0,0.0,
dc,1990.0,0.0,0.0,0.0,0.0,
dc,1991.0,0.0,0.0,0.0,0.0,
dc,1992.0,0.0,0.0,0.0,0.0,
dc,1993.0,0.0,0.0,0.0,0.0,
dc,1994.0,0.0,0.0,0.0,0.0,
dc,1995.0,0.0,0.0,0.0,0.0,
dc,1996.0,0.0,0.0,0.0,0.0,
dc,1997.0,0.0,0.0,0.0,0.0,
dc,1998.0,1260.0,610.0,1430.0,80.0,
dc,1999.0,1640.0,290.0,3170.0,60.0,
dc,2000.0,2530.0,790.0,2540.0,130.0,
dc,2001.0,0.0,0.0,1070.0,0.0,
dc,2002.0,0.0,0.0,290.0,0.0,
dc,2003.0,0.0,0.0,0.0,0.0,
dc,2004.0,0.0,0.0,0.0,0.0,
dc,2005.0,0.0,0.0,0.0,0.0,
dc,2006.0,0.0,0.0,0.0,0.0,
dc,2007.0,0.0,0.0,20.0,0.0,
dc,2008.0,0.0,0.0,40.0,0.0,
dc,2009.0,0.0,0.0,0.0,0.0,
dc,2010.0,0.0,0.0,0.0,0.0,
dc,2011.0,0.0,0.0,0.0,0.0,
dc,2012.0,0.0,0.0,0.0,0.0,
dc,2013.0,0.0,0.0,0.0,0.0,
dc,2014.0,0.0,0.0,0.0,0.0,
dc,2015.0,0.0,0.0,0.0,0.0,
dc,2016.0,0.0,0.0,0.0,0.0,
dc,2017.0,0.0,0.0,0.0,0.0,
dc,2019.0,0.0,0.0,0.0,0.0,
dc,2021.0,0.0,0.0,0.0,0.0,
dc,2022.0,0.0,0.0,0.0,0.0,
dc,2023.0,0.0,0.0,0.0,0.0,
ds,1977.0,0.0,0.0,0.0,0.0,
ds,1978.0,0.0,0.0,0.0,0.0,
ds,1979.0,0.0,0.0,0.0,0.0,
ds,1980.0,0.0,0.0,0.0,0.0,
ds,1981.0,0.0,0.0,0.0,0.0,
ds,1982.0,0.0,0.0,0.0,0.0,
ds,1983.0,110.0,0.0,0.0,10.0,
ds,1984.0,0.0,0.0,0.0,0.0,
ds,1985.0,0.0,0.0,20.0,0.0,
ds,1986.0,0.0,0.0,0.0,0.0,
ds,1987.0,0.0,0.0,0.0,0.0,
ds,1988.0,0.0,0.0,90.0,0.0,
ds,1989.0,0.0,0.0,0.0,0.0,
ds,1990.0,0.0,0.0,0.0,0.0,
ds,1991.0,0.0,0.0,0.0,0.0,
ds,1992.0,0.0,0.0,0.0,0.0,
ds,1993.0,0.0,0.0,0.0,0.0,
ds,1994.0,0.0,0.0,0.0,0.0,
ds,1995.0,0.0,0.0,0.0,0.0,
ds,1996.0,0.0,0.0,0.0,0.0,
ds,1997.0,0.0,0.0,0.0,0.0,
ds,1998.0,0.0,0.0,0.0,0.0,
ds,1999.0,0.0,0.0,0.0,0.0,
ds,2000.0,0.0,0.0,0.0,0.0,
ds,2001.0,0.0,0.0,70.0,0.0,
ds,2002.0,0.0,0.0,0.0,0.0,
ds,2003.0,0.0,0.0,0.0,0.0,
ds,2004.0,8330.0,3930.0,3650.0,1360.0,
ds,2005.0,47990.0,41490.0,29880.0,10800.0,
ds,2006.0,50070.0,23070.0,38760.0,8170.0,
ds,2007.0,75600.0,33800.0,26830.0,11120.0,
ds,2008.0,78680.0,32360.0,24110.0,10990.0,
ds,2009.0,60980.0,25850.0,24210.0,8550.0,
ds,2010.0,41090.0,18840.0,19880.0,5560.0,
ds,2011.0,14740.0,5970.0,4320.0,1960.0,
ds,2012.0,4020.0,2680.0,3720.0,590.0,
ds,2013.0,570.0,850.0,0.0,120.0,
ds,2014.0,210.0,50.0,30.0,30.0,
ds,2015.0,0.0,0.0,0.0,0.0,
ds,2016.0,0.0,0.0,0.0,0.0,
ds,2017.0,0.0,0.0,0.0,0.0,
ds,2019.0,0.0,0.0,0.0,0.0,
ds,2021.0,10.0,0.0,0.0,0.0,
ds,2022.0,0.0,0.0,0.0,0.0,
ds,2023.0,0.0,0.0,0.0,0.0,
gb,1977.0,0.0,0.0,0.0,0.0,
gb,1978.0,0.0,0.0,0.0,0.0,
gb,1979.0,0.0,0.0,0.0,0.0,
gb,1980.0,0.0,0.0,0.0,0.0,
gb,1981.0,0.0,0.0,0.0,0.0,
gb,1982.0,0.0,0.0,0.0,0.0,
gb,1983.0,0.0,0.0,0.0,0.0,
gb,1984.0,0.0,0.0,0.0,0.0,
gb,1985.0,0.0,0.0,0.0,0.0,
gb,1986.0,0.0,0.0,0.0,0.0,
gb,1987.0,0.0,0.0,0.0,0.0,
gb,1988.0,820.0,230.0,350.0,30.0,
gb,1989.0,39810.0,7600.0,16160.0,1400.0,
gb,1990.0,2240.0,890.0,1330.0,430.0,
gb,1991.0,1430.0,680.0,3380.0,80.0,
gb,1992.0,13100.0,4240.0,7510.0,640.0,
gb,1993.0,0.0,0.0,0.0,0.0,
gb,1994.0,6030.0,2360.0,3190.0,600.0,
gb,1995.0,690.0,140.0,2720.0,50.0,
gb,1996.0,12660.0,9370.0,12910.0,1090.0,
gb,1997.0,2770.0,1210.0,3260.0,160.0,
gb,1998.0,9440.0,7000.0,9550.0,910.0,
gb,1999.0,16210.0,8910.0,11750.0,1130.0,
gb,2000.0,6390.0,3520.0,8360.0,1490.0,
gb,2001.0,2730.0,1670.0,4650.0,190.0,
gb,2002.0,0.0,0.0,0.0,0.0,
gb,2003.0,0.0,0.0,0.0,0.0,
gb,2004.0,0.0,0.0,0.0,0.0,
gb,2005.0,0.0,0.0,0.0,0.0,
gb,2006.0,0.0,0.0,0.0,0.0,
gb,2007.0,0.0,0.0,0.0,0.0,
gb,2008.0,0.0,0.0,0.0,0.0,
gb,2009.0,0.0,0.0,0.0,0.0,
gb,2010.0,0.0,0.0,0.0,0.0,
gb,2011.0,0.0,0.0,0.0,0.0,
gb,2012.0,0.0,0.0,0.0,0.0,
gb,2013.0,0.0,0.0,0.0,0.0,
gb,2014.0,0.0,0.0,0.0,0.0,
gb,2015.0,0.0,0.0,0.0,0.0,
gb,2016.0,0.0,0.0,0.0,0.0,
gb,2017.0,0.0,0.0,0.0,0.0,
gb,2019.0,0.0,0.0,0.0,0.0,
gb,2021.0,0.0,0.0,0.0,0.0,
gb,2022.0,0.0,0.0,0.0,0.0,
gb,2023.0,0.0,0.0,0.0,0.0,
gba,1977.0,0.0,0.0,0.0,0.0,
gba,1978.0,0.0,0.0,0.0,0.0,
gba,1979.0,0.0,0.0,0.0,0.0,
gba,1980.0,0.0,0.0,0.0,0.0,
gba,1981.0,0.0,0.0,0.0,0.0,
gba,1982.0,0.0,0.0,0.0,0.0,
gba,1983.0,0.0,0.0,0.0,0.0,
gba,1984.0,0.0,0.0,0.0,0.0,
gba,1985.0,0.0,0.0,0.0,0.0,
gba,1986.0,0.0,0.0,0.0,0.0,
gba,1987.0,0.0,0.0,0.0,0.0,
gba,1988.0,0.0,0.0,0.0,0.0,
gba,1989.0,0.0,0.0,0.0,0.0,
gba,1990.0,0.0,0.0,0.0,0.0,
gba,1991.0,0.0,0.0,0.0,0.0,
gba,1992.0,0.0,0.0,0.0,0.0,
gba,1993.0,0.0,0.0,0.0,0.0,
gba,1994.0,0.0,0.0,0.0,0.0,
gba,1995.0,0.0,0.0,0.0,0.0,
gba,1996.0,0.0,0.0,0.0,0.0,
gba,1997.0,60.0,20.0,0.0,0.0,
gba,1998.0,0.0,0.0,0.0,0.0,
gba,1999.0,0.0,0.0,0.0,0.0,
gba,2000.0,50.0,20.0,0.0,0.0,
gba,2001.0,38650.0,16200.0,7460.0,1990.0,
gba,2002.0,43020.0,17120.0,12210.0,1810.0,
gba,2003.0,33530.0,13190.0,8590.0,1360.0,
gba,2004.0,44610.0,18220.0,14290.0,1840.0,
gba,2005.0,22450.0,8590.0,3270.0,590.0,
gba,2006.0,2700.0,980.0,1510.0,90.0,
gba,2007.0,2450.0,900.0,0.0,50.0,
gba,2008.0,0.0,0.0,0.0,0.0,
gba,2009.0,0.0,0.0,0.0,0.0,
gba,2010.0,0.0,0.0,0.0,0.0,
gba,2011.0,0.0,0.0,0.0,0.0,
gba,2012.0,0.0,0.0,0.0,0.0,
gba,2013.0,20.0,10.0,0.0,0.0,
gba,2014.0,0.0,0.0,0.0,0.0,
gba,2015.0,0.0,0.0,0.0,0.0,
gba,2016.0,0.0,0.0,0.0,0.0,
gba,2017.0,0.0,0.0,0.0,0.0,
gba,2019.0,0.0,0.0,0.0,0.0,
gba,2021.0,0.0,0.0,0.0,0.0,
gba,2022.0,0.0,0.0,0.0,0.0,
gba,2023.0,0.0,0.0,0.0,0.0,
gc,1977.0,0.0,0.0,0.0,0.0,
gc,1978.0,0.0,0.0,0.0,0.0,
gc,1979.0,0.0,0.0,0.0,0.0,
gc,1980.0,0.0,0.0,0.0,0.0,
gc,1981.0,210.0,60.0,0.0,10.0,
gc,1982.0,0.0,0.0,0.0,0.0,
gc,1983.0,0.0,0.0,0.0,0.0,
gc,1984.0,0.0,0.0,0.0,0.0,
gc,1985.0,0.0,0.0,0.0,0.0,
gc,1986.0,0.0,0.0,0.0,0.0,
gc,1987.0,0.0,0.0,0.0,0.0,
gc,1988.0,0.0,0.0,0.0,0.0,
gc,1989.0,0.0,0.0,0.0,0.0,
gc,1990.0,0.0,0.0,0.0,0.0,
gc,1991.0,0.0,0.0,0.0,0.0,
gc,1992.0,0.0,0.0,0.0,0.0,
gc,1993.0,0.0,0.0,0.0,0.0,
gc,1994.0,0.0,0.0,0.0,0.0,
gc,1995.0,0.0,0.0,0.0,0.0,
gc,1996.0,0.0,0.0,0.0,0.0,
gc,1997.0,0.0,0.0,0.0,0.0,
gc,1998.0,0.0,0.0,0.0,0.0,
gc,1999.0,0.0,0.0,0.0,0.0,
gc,2000.0,60.0,10.0,0.0,0.0,
gc,2001.0,16910.0,4800.0,3960.0,780.0,
gc,2002.0,35030.0,10570.0,5280.0,1340.0,
gc,2003.0,33100.0,10350.0,6560.0,1320.0,
gc,2004.0,19720.0,5330.0,3000.0,780.0,
gc,2005.0,19470.0,5190.0,2570.0,680.0,
gc,2006.0,8730.0,2340.0,210.0,270.0,
gc,2007.0,210.0,60.0,0.0,0.0,
gc,2008.0,0.0,0.0,0.0,0.0,
gc,2009.0,0.0,0.0,0.0,0.0,
gc,2010.0,0.0,0.0,0.0,0.0,
gc,2011.0,0.0,0.0,0.0,0.0,
gc,2012.0,0.0,0.0,0.0,0.0,
gc,2013.0,20.0,0.0,0.0,0.0,
gc,2014.0,0.0,0.0,0.0,0.0,
gc,2015.0,0.0,0.0,0.0,0.0,
gc,2016.0,0.0,0.0,0.0,0.0,
gc,2017.0,0.0,0.0,0.0,0.0,
gc,2019.0,0.0,0.0,0.0,0.0,
gc,2021.0,0.0,0.0,0.0,0.0,
gc,2022.0,0.0,0.0,0.0,0.0,
gc,2023.0,0.0,0.0,0.0,0.0,
gen,1977.0,0.0,0.0,0.0,0.0,
gen,1978.0,0.0,0.0,0.0,0.0,
gen,1979.0,0.0,0.0,0.0,0.0,
gen,1980.0,0.0,0.0,0.0,0.0,
gen,1981.0,0.0,0.0,0.0,0.0,
gen,1982.0,0.0,0.0,0.0,0.0,
gen,1983.0,0.0,0.0,0.0,0.0,
gen,1984.0,0.0,0.0,0.0,0.0,
gen,1985.0,0.0,0.0,0.0,0.0,
gen,1986.0,0.0,0.0,0.0,0.0,
gen,1987.0,0.0,0.0,0.0,0.0,
gen,1988.0,0.0,0.0,0.0,0.0,
gen,1989.0,0.0,0.0,0.0,0.0,
gen,1990.0,1860.0,550.0,110.0,80.0,
gen,1991.0,3030.0,910.0,260.0,130.0,
gen,1992.0,9170.0,2380.0,720.0,370.0,
gen,1993.0,1780.0,530.0,680.0,80.0,
gen,1994.0,5210.0,1680.0,930.0,310.0,
gen,1995.0,0.0,0.0,0.0,0.0,
gen,1996.0,0.0,0.0,0.0,0.0,
gen,1997.0,0.0,0.0,0.0,0.0,
gen,1998.0,0.0,0.0,0.0,0.0,
gen,1999.0,0.0,0.0,0.0,0.0,
gen,2000.0,0.0,0.0,0.0,0.0,
gen,2001.0,0.0,0.0,0.0,0.0,
gen,2002.0,0.0,0.0,0.0,0.0,
gen,2003.0,0.0,0.0,0.0,0.0,
gen,2004.0,0.0,0.0,0.0,0.0,
gen,2005.0,0.0,0.0,0.0,0.0,
gen,2006.0,0.0,0.0,0.0,0.0,
gen,2007.0,0.0,0.0,0.0,0.0,
gen,2008.0,0.0,0.0,0.0,0.0,
gen,2009.0,0.0,0.0,0.0,0.0,
gen,2010.0,0.0,0.0,0.0,0.0,
gen,2011.0,0.0,0.0,0.0,0.0,
gen,2012.0,0.0,0.0,0.0,0.0,
gen,2013.0,0.0,0.0,0.0,0.0,
gen,2014.0,0.0,0.0,0.0,0.0,
gen,2015.0,0.0,0.0,0.0,0.0,
gen,2016.0,0.0,0.0,0.0,0.0,
gen,2017.0,0.0,0.0,0.0,0.0,
gen,2019.0,0.0,0.0,0.0,0.0,
gen,2021.0,0.0,0.0,0.0,0.0,
gen,2022.0,0.0,0.0,0.0,0.0,
gen,2023.0,0.0,0.0,0.0,0.0,
gg,1977.0,0.0,0.0,0.0,0.0,
gg,1978.0,0.0,0.0,0.0,0.0,
gg,1979.0,0.0,0.0,0.0,0.0,
gg,1980.0,0.0,0.0,0.0,0.0,
gg,1981.0,0.0,0.0,0.0,0.0,
gg,1982.0,0.0,0.0,0.0,0.0,
gg,1983.0,0.0,0.0,0.0,0.0,
gg,1984.0,0.0,0.0,0.0,0.0,
gg,1985.0,0.0,0.0,0.0,0.0,
gg,1986.0,0.0,0.0,0.0,0.0,
gg,1987.0,0.0,0.0,0.0,0.0,
gg,1988.0,0.0,0.0,0.0,0.0,
gg,1989.0,0.0,0.0,0.0,0.0,
gg,1990.0,0.0,0.0,0.0,0.0,
gg,1991.0,0.0,0.0,0.0,0.0,
gg,1992.0,0.0,0.0,40.0,0.0,
gg,1993.0,0.0,0.0,0.0,0.0,
gg,1994.0,0.0,0.0,0.0,0.0,
gg,1995.0,0.0,0.0,0.0,0.0,
gg,1996.0,0.0,0.0,0.0,0.0,
gg,1997.0,0.0,0.0,0.0,0.0,
gg,1998.0,0.0,0.0,0.0,0.0,
gg,1999.0,0.0,0.0,0.0,0.0,
gg,2000.0,0.0,0.0,0.0,0.0,
gg,2001.0,0.0,0.0,0.0,0.0,
gg,2002.0,0.0,0.0,0.0,0.0,
gg,2003.0,0.0,0.0,0.0,0.0,
gg,2004.0,0.0,0.0,0.0,0.0,
gg,2005.0,0.0,0.0,0.0,0.0,
gg,2006.0,0.0,0.0,0.0,0.0,
gg,2007.0,0.0,0.0,0.0,0.0,
gg,2008.0,0.0,0.0,0.0,0.0,
gg,2009.0,0.0,0.0,0.0,0.0,
gg,2010.0,0.0,0.0,0.0,0.0,
gg,2011.0,0.0,0.0,0.0,0.0,
gg,2012.0,0.0,0.0,0.0,0.0,
gg,2013.0,0.0,0.0,0.0,0.0,
gg,2014.0,0.0,0.0,0.0,0.0,
gg,2015.0,0.0,0.0,0.0,0.0,
gg,2016.0,0.0,0.0,0.0,0.0,
gg,2017.0,0.0,0.0,0.0,0.0,
gg,2019.0,0.0,0.0,0.0,0.0,
gg,2021.0,0.0,0.0,0.0,0.0,
gg,2022.0,0.0,0.0,0.0,0.0,
gg,2023.0,0.0,0.0,0.0,0.0,
n64,1977.0,0.0,0.0,0.0,0.0,
n64,1978.0,0.0,0.0,0.0,0.0,
n64,1979.0,0.0,0.0,0.0,0.0,
n64,1980.0,0.0,0.0,0.0,0.0,
n64,1981.0,0.0,0.0,0.0,0.0,
n64,1982.0,0.0,0.0,0.0,0.0,
n64,1983.0,0.0,0.0,0.0,0.0,
n64,1984.0,0.0,0.0,0.0,0.0,
n64,1985.0,0.0,0.0,0.0,0.0,
n64,1986.0,0.0,0.0,0.0,0.0,
n64,1987.0,0.0,0.0,0.0,0.0,
n64,1988.0,0.0,0.0,0.0,0.0,
n64,1989.0,0.0,0.0,0.0,0.0,
n64,1990.0,0.0,0.0,0.0,0.0,
n64,1991.0,0.0,0.0,0.0,0.0,
n64,1992.0,0.0,0.0,0.0,0.0,
n64,1993.0,0.0,0.0,0.0,0.0,
n64,1994.0,0.0,0.0,0.0,0.0,
n64,1995.0,0.0,0.0,0.0,0.0,
n64,1996.0,21030.0,6720.0,5770.0,580.0,
n64,1997.0,25840.0,8090.0,4830.0,940.0,
n64,1998.0,31390.0,10350.0,6540.0,960.0,
n64,1999.0,38770.0,9740.0,8830.0,860.0,
n64,2000.0,19850.0,5620.0,7720.0,920.0,
n64,2001.0,2080.0,520.0,530.0,120.0,
n64,2002.0,60.0,20.0,0.0,0.0,
n64,2003.0,0.0,0.0,0.0,0.0,
n64,2004.0,0.0,0.0,0.0,0.0,
n64,2005.0,0.0,0.0,0.0,0.0,
n64,2006.0,0.0,0.0,0.0,0.0,
n64,2007.0,0.0,0.0,0.0,0.0,
n64,2008.0,0.0,0.0,0.0,0.0,
n64,2009.0,0.0,0.0,0.0,0.0,
n64,2010.0,0.0,0.0,0.0,0.0,
n64,2011.0,0.0,0.0,0.0,0.0,
n64,2012.0,0.0,0.0,0.0,0.0,
n64,2013.0,0.0,0.0,0.0,0.0,
n64,2014.0,0.0,0.0,0.0,0.0,
n64,2015.0,0.0,0.0,0.0,0.0,
n64,2016.0,0.0,0.0,0.0,0.0,
n64,2017.0,0.0,0.0,0.0,0.0,
n64,2019.0,0.0,0.0,0.0,0.0,
n64,2021.0,0.0,0.0,0.0,0.0,
n64,2022.0,0.0,0.0,0.0,0.0,
n64,2023.0,0.0,0.0,0.0,0.0,
nes,1977.0,0.0,0.0,0.0,0.0,
nes,1978.0,0.0,0.0,0.0,0.0,
nes,1979.0,0.0,0.0,0.0,0.0,
nes,1980.0,0.0,0.0,0.0,0.0,
nes,1981.0,0.0,0.0,0.0,0.0,
nes,1982.0,0.0,0.0,0.0,0.0,
nes,1983.0,2320.0,460.0,8100.0,80.0,
nes,1984.0,33020.0,2090.0,14270.0,700.0,
nes,1985.0,33310.0,4680.0,14540.0,910.0,
nes,1986.0,11870.0,2800.0,19810.0,1930.0,
nes,1987.0,6620.0,1320.0,11630.0,190.0,
nes,1988.0,22360.0,6300.0,15410.0,940.0,
nes,1989.0,4750.0,810.0,2200.0,90.0,
nes,1990.0,6080.0,1590.0,7840.0,220.0,
nes,1991.0,2830.0,520.0,2600.0,160.0,
nes,1992.0,840.0,140.0,970.0,30.0,
nes,1993.0,1940.0,440.0,1170.0,60.0,
nes,1994.0,0.0,0.0,110.0,0.0,
nes,1995.0,0.0,0.0,0.0,0.0,
nes,1996.0,0.0,0.0,0.0,0.0,
nes,1997.0,0.0,0.0,0.0,0.0,
nes,1998.0,0.0,0.0,0.0,0.0,
nes,1999.0,0.0,0.0,0.0,0.0,
nes,2000.0,0.0,0.0,0.0,0.0,
nes,2001.0,0.0,0.0,0.0,0.0,
nes,2002.0,0.0,0.0,0.0,0.0,
nes,2003.0,0.0,0.0,0.0,0.0,
nes,2004.0,0.0,0.0,0.0,0.0,
nes,2005.0,0.0,0.0,0.0,0.0,
nes,2006.0,0.0,0.0,0.0,0.0,
nes,2007.0,0.0,0.0,0.0,0.0,
nes,2008.0,0.0,0.0,0.0,0.0,
nes,2009.0,0.0,0.0,0.0,0.0,
nes,2010.0,0.0,0.0,0.0,0.0,
nes,2011.0,0.0,0.0,0.0,0.0,
nes,2012.0,0.0,0.0,0.0,0.0,
nes,2013.0,0.0,0.0,0.0,0.0,
nes,2014.0,0.0,0.0,0.0,0.0,
nes,2015.0,0.0,0.0,0.0,0.0,
nes,2016.0,0.0,0.0,0.0,0.0,
nes,2017.0,0.0,0.0,0.0,0.0,
nes,2019.0,0.0,0.0,0.0,0.0,
nes,2021.0,0.0,0.0,0.0,0.0,
nes,2022.0,0.0,0.0,0.0,0.0,
nes,2023.0,0.0,0.0,0.0,0.0,
ng,1977.0,0.0,0.0,0.0,0.0,
ng,1978.0,0.0,0.0,0.0,0.0,
ng,1979.0,0.0,0.0,0.0,0.0,
